id,uptime,country,location,ships,distinct,status,timezone,date,time,url,Latitude,Longitude
2929,0 %,Brazil,Curitiba,0,0,Dead,India Standard Time,19/10/2021,21:19:45,https://www.aishub.net/stations?page=8,-25.43998,-49.27654
3489,100 %,Brazil,Maceio,4,4,Online,India Standard Time,19/10/2021,21:19:45,https://www.aishub.net/stations?page=8,-9.66648,-35.73495
2850,100 %,Brazil,Fortaleza,15,15,Online,India Standard Time,19/10/2021,21:19:45,https://www.aishub.net/stations?page=8,-3.71841,-38.54288
2576,0 %,Bulgaria,Varna,0,0,Dead,India Standard Time,19/10/2021,21:19:45,https://www.aishub.net/stations?page=8,43.2063,27.92523
3019,0 %,Bulgaria,Varna,0,0,Dead,India Standard Time,19/10/2021,21:19:45,https://www.aishub.net/stations?page=8,43.2063,27.92523
2253,98 %,Canada,Montreal,5,2,Online,India Standard Time,19/10/2021,21:19:45,https://www.aishub.net/stations?page=8,45.5124,-73.55469
2202,100 %,Canada,Ucluelet,26,20,Online,India Standard Time,19/10/2021,21:19:45,https://www.aishub.net/stations?page=8,48.93821,-125.54277
2766,0 %,Angola,Zaire,0,0,Dead,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-6.6152,13.57777
3061,100 %,Argentina,Buenos Aires,19,19,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-34.60849,-58.37344
2864,0 %,Australia,Morayfield,0,0,Dead,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-27.10893,152.95031
2995,100 %,Australia,Kingston,12,11,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-29.05459,167.96628
2637,87 %,Australia,Devonport,8,7,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-41.17965,146.34708
2999,100 %,Australia,Mount Hicks,6,5,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-41.05125,145.74503
2556,100 %,Australia,Franklin,9,8,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-43.0886,147.01125
3354,0 %,Australia,Port Hedland,0,0,Dead,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-20.31346,118.57726
3292,99 %,Australia,"Oakleigh, Victoria",2,2,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-37.89923,145.09363
2234,98 %,Australia,Mt Arthur (N.Tasmania),1,1,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-41.27,147.28
2675,100 %,Australia,Sydney,15,15,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-33.8696,151.20691
2070,100 %,Australia,"Nelson Bay, NSW",42,42,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-32.72202,152.14351
2502,100 %,Australia,Scarborough,64,64,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-31.89805,115.76119
2701,96 %,Australia,O'Connor,67,67,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-35.25907,149.11531
2936,94 %,Australia,Kettering,23,21,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-43.12779,147.24641
2465,0 %,Australia,Darwin,0,0,Dead,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-12.46089,130.84153
2288,100 %,Australia,Johanna,6,6,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-38.75553,143.38604
2801,0 %,Australia,Glenorchy,0,0,Dead,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-36.90956,142.65848
2739,90 %,Australia,Townsville,42,42,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-19.25712,146.82138
2798,100 %,Austria,Linz,26,26,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,48.30423,14.28812
3175,100 %,Austria,Vienna,2,0,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,48.20263,16.36842
2520,100 %,Austria,Vienna,16,14,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,48.20263,16.36842
2984,100 %,Azerbaijan,Baku,36,36,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,40.41066,49.87222
2445,0 %,Bahamas,Freeport,0,0,Dead,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,26.53559,-78.69696
2061,100 %,Belgium,Ostend,45,0,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.23122,2.91266
2546,100 %,Belgium,Merchtem,26,3,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,50.95854,4.23199
2276,100 %,Belgium,Schilde,282,6,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.23938,4.58024
3459,100 %,Belgium,Oostende,87,2,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.23122,2.91266
3075,100 %,Belgium,Aalst,2,2,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,50.93624,4.04268
3215,79 %,Belgium,Antwerp,2,0,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.22212,4.39769
3359,92 %,Belgium,Schoten,52,4,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.25104,4.49798
2723,0 %,Belgium,Antwerp Harbour 2,0,0,Dead,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.19386,5.02848
2145,100 %,Belgium,Antwerp,475,42,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.22212,4.39769
3249,88 %,Belgium,Antwerp,63,0,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.22212,4.39769
2292,100 %,Belgium,Gent,380,239,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.05563,3.72856
2709,0 %,Belgium,"Watervliet, St Laureins",0,0,Dead,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.27586,3.62614
3483,24 %,Belgium,WIjnegem,41,8,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.22822,4.52661
2127,100 %,Belgium,Izegem,100,0,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,50.92057,3.21477
2300,100 %,Belgium,Antwerp Harbour 1,471,49,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.21689,5.10942
3152,100 %,Belgium,Zeebrugge,204,28,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.33099,3.20698
2981,95 %,Belgium,Oostende,112,1,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.23122,2.91266
2404,100 %,Belgium,Bruges,160,20,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,51.20847,3.2245
2929,0 %,Brazil,Curitiba,0,0,Dead,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-25.43998,-49.27654
2850,100 %,Brazil,Fortaleza,17,17,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-3.71841,-38.54288
3489,100 %,Brazil,Maceio,4,4,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-9.66648,-35.73495
2517,100 %,Brazil,Belem,195,61,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,-1.45643,-48.50327
3019,0 %,Bulgaria,Varna,0,0,Dead,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,43.2063,27.92523
2576,0 %,Bulgaria,Varna,0,0,Dead,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,43.2063,27.92523
2700,92 %,Canada,Sorel-Tracy,31,1,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,46.04238,-73.11261
2796,100 %,Canada,Victoria,59,3,Online,India Standard Time,19/10/2021,21:20:40,https://www.aishub.net/stations?page=1,48.42855,-123.36445
2766,0 %,Angola,Zaire,0,0,Dead,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-6.6152,13.57777
3061,100 %,Argentina,Buenos Aires,19,19,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-34.60849,-58.37344
2739,90 %,Australia,Townsville,42,42,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-19.25712,146.82138
2070,100 %,Australia,"Nelson Bay, NSW",42,42,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-32.72202,152.14351
2936,94 %,Australia,Kettering,23,21,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-43.12779,147.24641
2288,100 %,Australia,Johanna,6,6,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-38.75553,143.38604
2465,0 %,Australia,Darwin,0,0,Dead,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-12.46089,130.84153
2637,87 %,Australia,Devonport,8,7,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-41.17965,146.34708
3354,0 %,Australia,Port Hedland,0,0,Dead,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-20.31346,118.57726
2801,0 %,Australia,Glenorchy,0,0,Dead,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-36.90956,142.65848
3292,99 %,Australia,"Oakleigh, Victoria",2,2,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-37.89923,145.09363
2675,100 %,Australia,Sydney,15,15,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-33.8696,151.20691
2995,100 %,Australia,Kingston,12,11,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-29.05459,167.96628
2234,98 %,Australia,Mt Arthur (N.Tasmania),1,1,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-41.27,147.28
2701,96 %,Australia,O'Connor,67,67,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-35.25907,149.11531
2999,100 %,Australia,Mount Hicks,6,5,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-41.05125,145.74503
2556,100 %,Australia,Franklin,9,8,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-43.0886,147.01125
2502,100 %,Australia,Scarborough,64,64,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-31.89805,115.76119
2864,0 %,Australia,Morayfield,0,0,Dead,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-27.10893,152.95031
2798,100 %,Austria,Linz,26,26,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,48.30423,14.28812
2520,100 %,Austria,Vienna,16,14,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,48.20263,16.36842
3175,100 %,Austria,Vienna,2,0,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,48.20263,16.36842
2984,100 %,Azerbaijan,Baku,36,36,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,40.41066,49.87222
2445,0 %,Bahamas,Freeport,0,0,Dead,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,26.53559,-78.69696
3152,100 %,Belgium,Zeebrugge,204,28,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.33099,3.20698
2276,100 %,Belgium,Schilde,282,6,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.23938,4.58024
2292,100 %,Belgium,Gent,380,239,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.05563,3.72856
3483,24 %,Belgium,WIjnegem,41,8,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.22822,4.52661
2127,100 %,Belgium,Izegem,100,0,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,50.92057,3.21477
2300,100 %,Belgium,Antwerp Harbour 1,471,49,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.21689,5.10942
2404,100 %,Belgium,Bruges,160,20,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.20847,3.2245
2981,95 %,Belgium,Oostende,112,1,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.23122,2.91266
2061,100 %,Belgium,Ostend,45,0,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.23122,2.91266
2546,100 %,Belgium,Merchtem,26,3,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,50.95854,4.23199
3215,79 %,Belgium,Antwerp,2,0,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.22212,4.39769
3359,92 %,Belgium,Schoten,52,4,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.25104,4.49798
2723,0 %,Belgium,Antwerp Harbour 2,0,0,Dead,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.19386,5.02848
3459,100 %,Belgium,Oostende,87,2,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.23122,2.91266
3249,88 %,Belgium,Antwerp,63,0,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.22212,4.39769
2709,0 %,Belgium,"Watervliet, St Laureins",0,0,Dead,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.27586,3.62614
3075,100 %,Belgium,Aalst,2,2,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,50.93624,4.04268
2145,100 %,Belgium,Antwerp,475,42,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,51.22212,4.39769
2517,100 %,Brazil,Belem,195,61,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-1.45643,-48.50327
3489,100 %,Brazil,Maceio,4,4,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-9.66648,-35.73495
2929,0 %,Brazil,Curitiba,0,0,Dead,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-25.43998,-49.27654
2850,100 %,Brazil,Fortaleza,17,17,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,-3.71841,-38.54288
2576,0 %,Bulgaria,Varna,0,0,Dead,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,43.2063,27.92523
3019,0 %,Bulgaria,Varna,0,0,Dead,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,43.2063,27.92523
2848,100 %,Canada,Victoria,75,4,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,48.42855,-123.36445
2593,100 %,Canada,Prince Rupert,75,23,Online,India Standard Time,19/10/2021,21:20:41,https://www.aishub.net/stations?page=2,54.31326,-130.326
2766,0 %,Angola,Zaire,0,0,Dead,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-6.6152,13.57777
3061,100 %,Argentina,Buenos Aires,19,19,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-34.60849,-58.37344
2675,100 %,Australia,Sydney,15,15,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-33.8696,151.20691
2070,100 %,Australia,"Nelson Bay, NSW",42,42,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-32.72202,152.14351
2701,96 %,Australia,O'Connor,67,67,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-35.25907,149.11531
2288,100 %,Australia,Johanna,6,6,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-38.75553,143.38604
2864,0 %,Australia,Morayfield,0,0,Dead,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-27.10893,152.95031
2465,0 %,Australia,Darwin,0,0,Dead,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-12.46089,130.84153
2995,100 %,Australia,Kingston,12,11,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-29.05459,167.96628
2999,100 %,Australia,Mount Hicks,6,5,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-41.05125,145.74503
2739,90 %,Australia,Townsville,42,42,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-19.25712,146.82138
2637,87 %,Australia,Devonport,8,7,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-41.17965,146.34708
2556,100 %,Australia,Franklin,9,8,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-43.0886,147.01125
2936,94 %,Australia,Kettering,23,21,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-43.12779,147.24641
3354,0 %,Australia,Port Hedland,0,0,Dead,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-20.31346,118.57726
2234,98 %,Australia,Mt Arthur (N.Tasmania),1,1,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-41.27,147.28
3292,99 %,Australia,"Oakleigh, Victoria",2,2,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-37.89923,145.09363
2801,0 %,Australia,Glenorchy,0,0,Dead,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-36.90956,142.65848
2502,100 %,Australia,Scarborough,64,64,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-31.89805,115.76119
2798,100 %,Austria,Linz,26,26,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,48.30423,14.28812
2520,100 %,Austria,Vienna,16,14,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,48.20263,16.36842
3175,100 %,Austria,Vienna,2,0,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,48.20263,16.36842
2984,100 %,Azerbaijan,Baku,36,36,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,40.41066,49.87222
2445,0 %,Bahamas,Freeport,0,0,Dead,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,26.53559,-78.69696
2981,95 %,Belgium,Oostende,112,1,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.23122,2.91266
3483,24 %,Belgium,WIjnegem,41,8,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.22822,4.52661
2723,0 %,Belgium,Antwerp Harbour 2,0,0,Dead,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.19386,5.02848
3249,88 %,Belgium,Antwerp,63,0,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.22212,4.39769
2127,100 %,Belgium,Izegem,100,0,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,50.92057,3.21477
3152,100 %,Belgium,Zeebrugge,204,28,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.33099,3.20698
2709,0 %,Belgium,"Watervliet, St Laureins",0,0,Dead,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.27586,3.62614
2300,100 %,Belgium,Antwerp Harbour 1,471,49,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.21689,5.10942
2404,100 %,Belgium,Bruges,160,20,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.20847,3.2245
2546,100 %,Belgium,Merchtem,26,3,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,50.95854,4.23199
2061,100 %,Belgium,Ostend,45,0,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.23122,2.91266
3075,100 %,Belgium,Aalst,2,2,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,50.93624,4.04268
3459,100 %,Belgium,Oostende,87,2,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.23122,2.91266
3215,79 %,Belgium,Antwerp,2,0,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.22212,4.39769
3359,92 %,Belgium,Schoten,52,4,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.25104,4.49798
2145,100 %,Belgium,Antwerp,475,42,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.22212,4.39769
2276,100 %,Belgium,Schilde,282,6,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.23938,4.58024
2292,100 %,Belgium,Gent,380,239,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,51.05563,3.72856
3489,100 %,Brazil,Maceio,4,4,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-9.66648,-35.73495
2517,100 %,Brazil,Belem,195,61,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-1.45643,-48.50327
2929,0 %,Brazil,Curitiba,0,0,Dead,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-25.43998,-49.27654
2850,100 %,Brazil,Fortaleza,17,17,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,-3.71841,-38.54288
2576,0 %,Bulgaria,Varna,0,0,Dead,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,43.2063,27.92523
3019,0 %,Bulgaria,Varna,0,0,Dead,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,43.2063,27.92523
3201,94 %,Canada,Sorel-Tracy,22,1,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,46.04238,-73.11261
2512,100 %,Canada,Quadra Island,78,76,Online,India Standard Time,19/10/2021,21:20:42,https://www.aishub.net/stations?page=3,50.19965,-125.2529
2766,0 %,Angola,Zaire,0,0,Dead,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-6.6152,13.57777
3061,100 %,Argentina,Buenos Aires,19,19,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-34.60849,-58.37344
2739,90 %,Australia,Townsville,42,42,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-19.25712,146.82138
2288,100 %,Australia,Johanna,6,6,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-38.75553,143.38604
2502,100 %,Australia,Scarborough,64,64,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-31.89805,115.76119
2995,100 %,Australia,Kingston,12,11,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-29.05459,167.96628
2637,87 %,Australia,Devonport,8,7,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-41.17965,146.34708
2999,100 %,Australia,Mount Hicks,6,5,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-41.05125,145.74503
2070,100 %,Australia,"Nelson Bay, NSW",42,42,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-32.72202,152.14351
2801,0 %,Australia,Glenorchy,0,0,Dead,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-36.90956,142.65848
2234,98 %,Australia,Mt Arthur (N.Tasmania),1,1,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-41.27,147.28
3354,0 %,Australia,Port Hedland,0,0,Dead,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-20.31346,118.57726
2675,100 %,Australia,Sydney,15,15,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-33.8696,151.20691
2465,0 %,Australia,Darwin,0,0,Dead,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-12.46089,130.84153
3292,99 %,Australia,"Oakleigh, Victoria",2,2,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-37.89923,145.09363
2701,96 %,Australia,O'Connor,67,67,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-35.25907,149.11531
2936,94 %,Australia,Kettering,23,21,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-43.12779,147.24641
2556,100 %,Australia,Franklin,9,8,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-43.0886,147.01125
2864,0 %,Australia,Morayfield,0,0,Dead,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,-27.10893,152.95031
2798,100 %,Austria,Linz,26,26,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,48.30423,14.28812
3175,100 %,Austria,Vienna,2,0,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,48.20263,16.36842
2520,100 %,Austria,Vienna,16,14,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,48.20263,16.36842
2984,100 %,Azerbaijan,Baku,36,36,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,40.41066,49.87222
2445,0 %,Bahamas,Freeport,0,0,Dead,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,26.53559,-78.69696
2981,95 %,Belgium,Oostende,112,1,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,51.23122,2.91266
3459,100 %,Belgium,Oostende,87,2,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,51.23122,2.91266
2145,100 %,Belgium,Antwerp,475,42,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,51.22212,4.39769
2276,100 %,Belgium,Schilde,282,6,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,51.23938,4.58024
2292,100 %,Belgium,Gent,380,239,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,51.05563,3.72856
3215,79 %,Belgium,Antwerp,2,0,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,51.22212,4.39769
2300,100 %,Belgium,Antwerp Harbour 1,471,49,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,51.21689,5.10942
2404,100 %,Belgium,Bruges,160,20,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,51.20847,3.2245
3483,24 %,Belgium,WIjnegem,41,8,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,51.22822,4.52661
2127,100 %,Belgium,Izegem,100,0,Online,India Standard Time,19/10/2021,21:20:43,https://www.aishub.net/stations?page=4,50.92057,3.21477
